VEHICLE_ID,BAROMETRIC_PRESSURE(KPA),ENGINE_COOLANT_TEMP,FUEL_LEVEL,ENGINE_LOAD,AMBIENT_AIR_TEMP,ENGINE_RPM,INTAKE_MANIFOLD_PRESSURE,MAF,AIR_INTAKE_TEMP,SPEED,SHORT TERM FUEL TRIM BANK 1,ENGINE_RUNTIME,THROTTLE_POS,TIMING_ADVANCE,EQUIV_RATIO,FUEL_RATE,FUEL_CONSUMPTION,DISTANCE_MOVED,DISTANCE_SO_FAR,FUEL_CONSUMPTION_SO_FAR,FUEL_EFFICIENCY,RELATIVE_FUEL_EFFICIENCY_SCORE,THROTTLE_EFFICIENCY,RELATIVE_THROTTLE_SCORE,RELATIVE_ECO_DRIVING_SCORE,ECO_DRIVING_SCORE,SPEED_CHANGE_RATE,MODIFIED_SPEED,RPM_CHANGE_RATE,MODIFIED_RPM,SPEED_RPM_RATIO,THROTTLE_CHANGE_RATE,MODIFIED_THROTTLE_RATE,ACCELERATION,CAR_JERK,IDEAL_FUEL_CONSUMPTION_L2,IDEAL_FUEL_CONSUMPTION_L3
s7,100.0,84.0,57.6,61.6,0.0,1857.0,19.0,16.63,30.0,38.0,4.7,1250.0,32.2,69.0,1.0,4.966650074664012,13.070131775431612,0.042,13.073,1.0393881841727235,12.577591509186865,39.53373990413292,67.8,67.8,49.15643979757351,46.60030492809969,1.0,0.17272727272727273,32.0,0.232125,0.7441131835316004,1.4750000000000005,0.10034013605442181,0.1388888888888889,0.017361111111111112,18.676195304002626,21.90787506197903
s7,100.0,84.0,57.3,20.0,0.0,1743.0,21.0,4.47,31.0,39.0,8.6,1254.0,21.2,62.7,1.0,1.3349925335988055,3.4230577784584755,0.043,13.116,1.0408600990174606,12.601117107266475,39.6076852914425,78.8,78.8,52.11578477698511,49.40576396858188,1.0,0.17727272727272728,1.0,0.217875,0.813644187138163,2.750000000000001,0.18707482993197286,0.06944444444444445,-0.017361111111111112,6.406345338908789,9.479194234402458
s7,100.0,85.0,56.9,19.2,0.0,1091.0,21.0,3.64,32.0,40.0,0.0,1258.0,18.8,56.1,1.0,1.0871080139372822,2.7177700348432055,0.044,13.16,1.0420559178327915,12.628880825675285,39.69495188946676,81.2,81.2,52.81773619947264,50.07121391710007,1.0,0.18181818181818182,1.0,0.136375,1.33322223148071,0.5999999999999996,0.04081632653061222,0.06944444444444445,0.0,3.1955847167396594,3.901448536813732
s7,100.0,85.0,56.9,21.6,0.0,1133.0,21.0,3.62,32.0,43.0,3.9,1262.0,19.2,56.9,1.0,1.081134892981583,2.5142671929804252,0.048,13.208,1.0432627660854221,12.660281215210677,39.79364923004058,80.8,80.8,52.790334306466704,50.045236922530435,1.0,0.19545454545454546,10.5,0.141625,1.3800850517531895,0.09999999999999964,0.0068027210884353505,0.20833333333333331,0.03472222222222222,3.352849795522359,4.137330751110105
s7,100.0,85.0,56.9,19.6,0.0,1186.0,20.0,3.54,31.0,44.0,13.3,1266.0,19.6,57.6,1.0,1.0572424091587855,2.402823657179058,0.049,13.257,1.0444401496774398,12.692924533870354,39.896253331036924,80.4,80.4,52.76602320493428,50.022189998277696,1.0,0.2,13.25,0.14825,1.349072512647555,0.10000000000000053,0.00680272108843541,0.06944444444444445,-0.03472222222222222,3.2773677894870983,4.140246320027865
s7,100.0,85.0,56.1,22.4,0.0,1130.0,30.0,3.75,32.0,38.0,1.6,1270.0,19.2,57.3,1.0,1.1199601791936287,2.9472636294569177,0.042,13.299,1.0456780004018118,12.718064255812719,39.97527221377022,80.8,80.8,52.93402337587306,50.18145416032766,1.0,0.17272727272727273,1.0,0.14125,1.2228479485116655,0.10000000000000053,0.00680272108843541,-0.41666666666666663,-0.12152777777777776,3.869287595363192,4.7623803840415055
s7,100.0,85.0,55.7,20.0,0.0,1905.0,26.0,7.43,31.0,42.0,-0.8,1274.0,28.2,62.7,1.0,2.2190144350423098,5.28336770248169,0.047,13.346,1.0481611832219782,12.73277451372057,40.02150932598895,71.8,71.8,50.59718564819802,47.96613199449172,1.0,0.19090909090909092,193.75,0.238125,0.8017179670722978,2.25,0.15306122448979592,0.2777777777777778,0.1736111111111111,6.802672333737703,10.435454765726968
s7,100.0,85.0,55.7,38.4,0.0,1460.0,45.0,8.31,31.0,45.0,3.9,1278.0,27.8,73.7,1.0,2.4818317570930812,5.51518168242907,0.05,13.396,1.0509187740631927,12.746941372268688,40.06603843163616,72.2,72.2,50.737899603087676,48.09952882372712,1.0,0.20454545454545456,1.0,0.1825,1.1207970112079702,0.09999999999999964,0.0068027210884353505,0.20833333333333331,-0.01736111111111112,6.991744210456469,8.72711579056387
s7,100.0,85.0,55.7,52.9,0.0,1522.0,46.0,11.62,30.0,47.0,-7.0,1282.0,29.8,68.6,1.0,3.470383275261324,7.383794202683667,0.052,13.448,1.0547583470485882,12.749839844955982,40.07514887740433,70.2,70.2,50.217681073895825,47.606361658053245,1.0,0.21363636363636362,15.5,0.19025,1.1229243817942898,0.5,0.034013605442176874,0.1388888888888889,-0.017361111111111105,9.540266269316113,11.485588675624857
s7,100.0,85.0,55.7,59.2,0.0,1578.0,51.0,13.81,30.0,50.0,-8.6,1286.0,31.0,68.6,1.0,4.124440019910403,8.248880039820806,0.056,13.504,1.0593777198708878,12.747105915768936,40.06655562285969,69.0,69.0,49.89442691681938,47.29991671714477,1.0,0.22727272727272727,14.0,0.19725,1.1522064754003916,0.2999999999999998,0.02040816326530611,0.20833333333333331,0.017361111111111105,10.581918094740024,12.576235450635664
s7,100.0,85.0,56.1,63.1,1.0,1676.0,53.0,15.78,30.0,52.0,-3.1,1290.0,31.8,68.2,1.0,4.71279243404679,9.063062373166904,0.058,13.562,1.0646342960473245,12.738646547788038,40.03996623543477,68.2,68.2,49.66242054491147,47.07997467657607,1.0,0.23636363636363636,24.5,0.2095,1.128227381210675,0.20000000000000018,0.013605442176870762,0.1388888888888889,-0.017361111111111105,11.903363619417805,14.006124081432828
s7,100.0,85.0,56.1,16.5,1.0,1475.0,45.0,3.95,30.0,50.0,-2.3,1294.0,20.4,63.1,1.0,1.1796913887506222,2.3593827775012444,0.056,13.618,1.0659555504027252,12.775391989708227,40.15546408273519,79.6,79.6,52.7601245380289,50.01659806205139,1.0,0.22727272727272727,1.0,0.184375,1.2326656394453004,2.8500000000000005,0.1938775510204082,-0.1388888888888889,-0.06944444444444445,3.495487552899353,4.982655249072868
s7,100.0,85.0,56.1,53.3,1.0,1388.0,46.0,10.77,30.0,51.0,-1.6,1298.0,29.4,67.5,1.0,3.2165256346441016,6.306913009106081,0.057,13.675,1.0695504908179156,12.785745149387328,40.18800601428389,70.6,70.6,50.41245201551996,47.791004510712916,1.0,0.2318181818181818,1.0,0.1735,1.3361278490961488,2.25,0.15306122448979592,0.06944444444444445,0.052083333333333336,7.732838778431642,9.292078606591069
s7,100.0,85.0,56.5,56.5,1.0,1415.0,47.0,11.7,30.0,52.0,-1.6,1306.0,29.8,67.8,1.0,3.494275759084122,6.719761075161773,0.116,13.791,1.0773454136651033,12.800908441317208,40.23566709779169,70.2,70.2,50.34467333686051,47.726750323343765,1.0,0.23636363636363636,3.375,0.176875,1.3363315130099582,0.050000000000000266,0.003401360544217705,0.034722222222222224,-0.004340277777777778,8.25932227363799,9.87855990041344
s7,100.0,85.0,56.5,55.7,1.0,1453.0,48.0,11.79,30.0,53.0,3.9,1310.0,29.8,67.8,1.0,3.5211548033847686,6.6436883082731475,0.059,13.85,1.0812651897669845,12.809068608769984,40.26131604158324,70.2,70.2,50.36496522277155,47.74598703118743,1.0,0.2409090909090909,9.5,0.181625,1.32640930989176,0.0,0.0,0.06944444444444445,0.008680555555555556,8.306155356325258,9.945985919629273
s7,100.0,85.0,56.5,55.3,1.0,1462.0,46.0,12.01,30.0,54.0,3.9,1314.0,29.8,67.8,1.0,3.5868591338974616,6.642331729439743,0.06,13.91,1.0852505888046484,12.817316243358318,40.28723991106186,70.2,70.2,50.385474613181856,47.765429933296396,1.0,0.24545454545454545,2.25,0.18275,1.3431165277950503,0.0,0.0,0.06944444444444445,0.0,8.16858096015451,9.787699286567975
s7,100.0,85.0,56.5,54.5,1.0,1498.0,47.0,12.3,30.0,56.0,3.9,1318.0,30.2,68.2,1.0,3.673469387755102,6.559766763848398,0.062,13.972,1.0893176441982344,12.82637812250232,40.31572310459378,69.8,69.8,50.30252355321239,47.686792328445335,1.0,0.2545454545454545,9.0,0.18725,1.3593882752761257,0.09999999999999964,0.0068027210884353505,0.1388888888888889,0.017361111111111112,8.049745650119517,9.659249733081445
s7,100.0,84.0,56.5,54.5,1.0,1561.0,39.0,12.27,30.0,58.0,3.9,1322.0,30.2,69.0,1.0,3.6645097063215535,6.318120183313024,0.064,14.036,1.0933612411155547,12.837477196172687,40.350609584357464,69.8,69.8,50.330123616316556,47.71295718826809,1.0,0.2636363636363636,15.75,0.195125,1.3511152524605439,0.0,0.0,0.1388888888888889,0.0,8.266786092428445,9.919265816060495
s7,100.0,84.0,56.5,45.1,1.0,1585.0,18.0,10.86,30.0,57.0,4.7,1326.0,29.0,71.0,1.0,3.243404678944749,5.690183647271489,0.063,14.099,1.0969460568133358,12.852956544607176,40.39926409300863,71.0,71.0,50.68507180354058,48.04944806975647,1.0,0.2590909090909091,6.0,0.198125,1.3077143676512761,0.2999999999999998,0.02040816326530611,-0.06944444444444445,-0.052083333333333336,7.1951190361087685,8.854020923123656
s7,100.0,84.0,56.5,18.0,1.0,1508.0,27.0,3.94,31.0,53.0,0.0,1330.0,21.6,62.0,1.0,1.1767048282727726,2.2201977891939104,0.059,14.158,1.09825597350896,12.891348047727684,40.51993582080217,78.4,78.4,52.732016735866694,49.989951865601626,1.0,0.2409090909090909,1.0,0.1885,1.2780323125150712,1.8499999999999996,0.1258503401360544,-0.2777777777777778,-0.052083333333333336,3.5792165089388135,5.081194471859919
s7,100.0,84.0,56.1,31.8,1.0,1470.0,31.0,7.32,31.0,54.0,-0.8,1334.0,25.9,72.5,1.0,2.1861622697859633,4.048448647751783,0.06,14.218,1.1006850426976111,12.917410020539437,40.60185351178266,74.1,74.1,51.66285879096729,48.97639013383699,1.0,0.24545454545454545,1.0,0.18375,1.3358070500927643,1.0749999999999993,0.07312925170068023,0.06944444444444445,0.08680555555555555,5.037107662520366,6.459848563298469
s7,100.0,84.0,56.1,35.3,1.0,0.0,30.0,7.88,31.0,54.0,3.9,1338.0,26.3,71.4,1.0,2.353409656545545,4.358166030639898,0.06,14.278,1.103299942315995,12.941177147193807,40.676558068910005,73.7,73.7,51.61647526548787,48.9324185516825,1.0,0.24545454545454545,1.0,0.1,2.4545454545454546,0.10000000000000053,0.00680272108843541,0.0,-0.017361111111111112,0.0,0.0
s7,100.0,83.0,56.1,42.0,1.0,1455.0,41.0,9.01,31.0,53.0,-2.3,1346.0,27.5,70.2,1.0,2.690890990542558,5.077152812344449,0.118,14.396,1.1092909826345614,12.977658905880189,40.79122711012503,72.5,72.5,51.39073874746178,48.71842033259377,1.0,0.2409090909090909,181.875,0.181875,1.324586066854108,0.1499999999999999,0.010204081632653055,-0.034722222222222224,-0.004340277777777778,6.3871198511389515,7.881037628694891
s7,100.0,83.0,56.1,48.6,1.0,1449.0,48.0,6.9,30.0,53.0,8.6,1350.0,25.5,68.6,1.0,2.060726729716277,3.888163640974108,0.059,14.455,1.111584999182736,13.003953823259277,40.87387698977061,74.5,74.5,51.98355247081008,49.28040774232795,1.0,0.2409090909090909,1.0,0.181125,1.3300708952882865,0.5,0.034013605442176874,0.0,0.008680555555555556,7.254277656689252,8.803027828925343
s7,100.0,83.0,56.1,63.9,1.0,1776.0,54.0,17.04,30.0,56.0,-0.8,1354.0,32.2,68.6,1.0,5.089099054255849,9.08767688259973,0.062,14.517,1.117219358849948,12.99386721596341,40.842172882584535,67.8,67.8,50.19159247039916,47.5816296619384,1.0,0.2545454545454545,81.75,0.222,1.1466011466011465,1.6750000000000007,0.11394557823129257,0.20833333333333331,0.05208333333333333,12.256065483870723,14.344544997672779
s7,100.0,83.0,56.1,62.7,1.0,1886.0,39.0,17.9,30.0,58.0,-3.1,1358.0,32.5,68.6,1.0,5.345943255350921,9.217143543708485,0.064,14.581,1.1231183307179213,12.982603525560403,40.806768981414116,67.5,67.5,50.08446913086561,47.48007673606059,1.0,0.2636363636363636,27.5,0.23575,1.1182878627205244,0.07499999999999929,0.0051020408163264825,0.1388888888888889,-0.017361111111111105,12.772578032940457,14.925300758019377
s7,100.0,83.0,56.5,43.5,1.0,1937.0,19.0,12.04,30.0,55.0,0.8,1362.0,29.8,71.4,1.0,3.5958188153310107,6.537852391510929,0.061,14.642,1.127106420676743,12.990787499204002,40.83249275254883,70.2,70.2,50.81684553207977,48.17436956441162,1.0,0.25,12.75,0.242125,1.0325245224574084,0.6749999999999998,0.045918367346938764,-0.20833333333333331,-0.08680555555555555,9.884647877301132,12.390472381014824
s7,100.0,83.0,56.1,17.6,1.0,1809.0,34.0,4.78,31.0,53.0,7.0,1366.0,22.7,63.5,1.0,1.4275759084121455,2.693539449834237,0.059,14.701,1.1286956089521452,13.024769373957314,40.9393041875498,77.3,77.3,52.77371111884214,50.02947814066235,1.0,0.2409090909090909,1.0,0.226125,1.0653801698577818,1.7750000000000004,0.12074829931972793,-0.1388888888888889,0.017361111111111105,4.5878817796467475,7.124364132206049
s7,100.0,83.0,56.1,46.3,1.0,1786.0,41.0,12.35,30.0,54.0,-0.8,1370.0,30.2,71.4,1.0,3.688402190144351,6.8303744261932415,0.06,14.761,1.1327938336078611,13.030614717408332,40.95767720335923,69.8,69.8,50.81039863134961,48.16825790251943,1.0,0.24545454545454545,1.0,0.22325,1.0994604499643692,1.875,0.12755102040816327,0.06944444444444445,0.052083333333333336,9.35993255839101,11.537958558472805
s7,100.0,83.0,56.1,46.3,1.0,1805.0,18.0,12.35,30.0,54.0,2.3,1374.0,30.2,71.4,1.0,3.688402190144351,6.8303744261932415,0.06,14.821,1.136892058263577,13.036417918721972,40.97591775849073,69.8,69.8,50.82482945028275,48.18193831886805,1.0,0.24545454545454545,4.75,0.225625,1.0878871820700076,0.0,0.0,0.0,-0.017361111111111112,9.518194358268916,11.737902405053893
s7,100.0,83.0,56.1,22.0,1.0,1052.0,27.0,2.73,31.0,51.0,-1.6,1378.0,17.6,60.8,1.0,0.8153310104529616,1.598688255790121,0.057,14.878,1.1378033105693774,13.076073748242813,41.10056350237695,82.4,82.4,54.24622639955983,51.42542262678271,1.0,0.2318181818181818,1.0,0.1315,1.7628759073625992,3.1499999999999995,0.21428571428571425,-0.20833333333333331,-0.05208333333333333,2.5974278421710126,3.117670432548794
s7,100.0,83.0,56.1,62.0,1.0,1402.0,32.0,5.25,31.0,42.0,1.6,1383.0,21.6,67.5,1.0,1.5679442508710801,3.7332005973120954,0.058,14.936,1.1399685669158184,13.102115649038732,41.18241810322983,78.4,78.4,53.25613246563542,50.486813577422375,1.0,0.19090909090909092,70.0,0.17525,1.089352872519777,0.8,0.054421768707483,-0.5,-0.058333333333333334,11.081075165696662,13.162333677540786
s7,100.0,83.0,0.0,20.8,1.0,1902.0,68.0,7.34,30.0,44.0,6.2,1386.0,27.1,63.1,1.0,2.1921353907416625,4.982125888049233,0.037,14.973,1.1418119534943967,13.113367708383759,41.21778544579357,72.9,72.9,51.83369101724175,49.138339084345176,1.0,0.2,166.66666666666666,0.23775,0.8412197686645637,1.8333333333333333,0.12471655328798185,0.1851851851851852,0.22839506172839508,6.653147732175239,10.08744673731376
s7,100.0,83.0,56.1,89.0,2.0,2284.0,52.0,31.23,30.0,54.0,-9.4,1390.0,36.5,67.5,1.0,9.32702837232454,17.272274763563964,0.06,15.033,1.152175318352535,13.04749351990571,41.0107304598064,63.5,63.5,49.190978739298316,46.6330478448548,2.5,0.24545454545454545,95.5,0.2855,0.8597357108740648,2.3499999999999996,0.15986394557823128,0.6944444444444444,0.1273148148148148,27.36629837941426,29.536937713666035
s7,100.0,83.0,56.9,56.5,2.0,2704.0,42.0,22.09,30.0,57.0,-3.1,1395.0,33.7,71.8,1.0,6.597312095569936,11.574231746613922,0.079,15.112,1.16131896143236,13.012790199654537,40.90165138567542,66.3,66.3,49.843078627907765,47.25123853925656,1.0,0.2590909090909091,84.0,0.338,0.7665411511565358,0.5599999999999994,0.03809523809523806,0.16666666666666666,-0.10555555555555556,21.830541721045922,25.324362180730255
s7,100.0,83.0,57.6,21.2,2.0,2480.0,44.0,6.76,30.0,54.0,8.6,1399.0,25.1,60.8,1.0,2.0189148830263814,3.7387312648636692,0.06,15.172,1.1635622001912782,13.039268547487941,40.98487782179973,74.9,74.9,52.17685481682468,49.4636583663498,1.0,0.24545454545454545,1.0,0.31,0.7917888563049853,2.1500000000000004,0.14625850340136057,-0.20833333333333331,-0.09375,8.445747183296497,14.002096036947803
s7,100.0,83.0,57.6,42.0,2.0,1455.0,20.0,8.17,1.0,48.0,3.1,1403.0,26.3,69.8,1.0,2.4400199104031857,5.08337481333997,0.053,15.225,1.1662563888423483,13.054590864974955,41.0330387525962,73.7,73.7,51.89850112283455,49.19977906444715,1.0,0.21818181818181817,1.0,0.181875,1.1996251171508903,0.2999999999999998,0.02040816326530611,-0.41666666666666663,-0.05208333333333333,7.052444835632592,8.70197904835061
s7,100.0,83.0,57.3,43.9,2.0,918.0,50.0,6.3,30.0,47.0,1.6,1407.0,25.9,66.3,1.0,1.8815331010452963,4.003261917117651,0.052,15.277,1.1683380850392495,13.075838402962598,41.099823767818954,74.1,74.1,52.05682260112259,49.349867825864216,1.0,0.21363636363636362,1.0,0.11475,1.8617548029312734,0.10000000000000053,0.00680272108843541,-0.06944444444444445,0.08680555555555555,3.9866520407479955,4.698325927402126
s7,100.0,84.0,57.6,50.6,2.0,1591.0,22.0,11.9,30.0,47.0,-2.3,1411.0,29.8,68.6,1.0,3.554006968641115,7.561716954555564,0.052,15.329,1.1722701778556184,13.076337084715963,41.10139121852826,70.2,70.2,51.02958166022806,48.3760434138962,1.0,0.21363636363636362,168.25,0.198875,1.0742243300382834,0.9750000000000005,0.06632653061224494,0.0,0.017361111111111112,9.772771585956018,11.837201661699732
s7,100.0,84.0,57.3,17.6,2.0,1533.0,21.0,4.03,31.0,42.0,13.3,1415.0,22.0,64.7,1.0,1.2035838725734196,2.86567588707957,0.047,15.376,1.1736170455225459,13.101377539343703,41.180098085388366,78.0,78.0,53.14881177641485,50.38507356404128,1.0,0.19090909090909092,1.0,0.191625,0.9962640099626402,1.9500000000000002,0.1326530612244898,-0.3472222222222222,-0.08680555555555555,4.55974632668793,6.549638393737278
s7,100.0,84.0,56.9,18.8,2.0,1349.0,20.0,3.51,31.0,35.0,7.0,1419.0,19.6,62.0,1.0,1.0482827277252365,2.9950935077863896,0.039,15.415,1.1747851319905827,13.12154842637519,41.243498983800116,80.4,80.4,53.831882107436805,51.03262423785009,1.0,0.1590909090909091,1.0,0.168625,0.9434598018734416,0.5999999999999996,0.04081632653061222,-0.4861111111111111,-0.034722222222222224,4.772098816384072,6.398452098922935
s7,100.0,83.0,56.9,20.8,2.0,1653.0,21.0,5.0,31.0,26.0,0.0,1423.0,22.7,62.4,1.0,1.4932802389248383,5.743385534326301,0.029,15.444,1.1764507137955373,13.12762176850879,41.262588642426984,77.3,77.3,53.02947413694118,50.271941481820235,1.0,0.11818181818181818,76.0,0.206625,0.571962822416543,0.7749999999999995,0.05272108843537412,-0.625,-0.034722222222222224,9.120807816514315,13.09264663069617
s7,100.0,83.0,56.5,21.2,2.0,1133.0,22.0,3.68,31.0,20.0,0.0,1427.0,19.2,57.3,1.0,1.099054255848681,5.495271279243406,0.022,15.466,1.1776596734769709,13.132826357497276,41.278947646233746,80.8,80.8,53.96541216737902,51.15921073467531,1.0,0.09090909090909091,1.0,0.141625,0.6419000240712509,0.875,0.05952380952380953,-0.41666666666666663,0.05208333333333334,7.124766979925874,8.799143099171301
s7,100.0,83.0,56.1,59.6,2.0,1171.0,49.0,10.28,31.0,32.0,-1.6,1431.0,29.0,58.4,1.0,3.0701841712294677,9.594325535092088,0.036,15.502,1.181113630669604,13.124901446790954,41.2540381587219,71.0,71.0,51.361317108693484,48.69052861904142,3.0,0.14545454545454545,9.5,0.146375,0.9937116683487306,2.45,0.16666666666666669,0.8333333333333333,0.3125,10.835617846976373,12.930894827033534
s7,100.0,83.0,56.5,56.1,2.0,1703.0,35.0,13.49,30.0,42.0,-4.7,1435.0,30.2,69.0,1.0,4.028870084619213,9.592547820521936,0.047,15.549,1.1856221281452493,13.114633769803518,41.22176491537921,69.8,69.8,51.01932878326414,48.36632368653441,2.5,0.19090909090909092,133.0,0.212875,0.8968131105535686,0.2999999999999998,0.02040816326530611,0.6944444444444444,-0.03472222222222221,13.42097186400554,16.025223328442266
s7,100.0,83.0,56.5,33.3,2.0,2132.0,25.0,10.47,30.0,44.0,-0.8,1439.0,29.0,73.7,1.0,3.126928820308611,7.106656409792299,0.049,15.598,1.1891043897860474,13.117435385808735,41.23057092234649,71.0,71.0,51.34275125713066,48.672928191759866,1.0,0.2,107.25,0.2665,0.7504690431519699,0.2999999999999998,0.02040816326530611,0.1388888888888889,-0.1388888888888889,11.456602669705687,15.575622986154968
s7,100.0,83.0,56.1,20.0,2.0,2128.0,20.0,6.26,30.0,37.0,0.0,1443.0,24.3,63.1,1.0,1.8695868591338975,5.052937457118642,0.041,15.639,1.191176094143466,13.129041186177826,41.267050139598524,75.7,75.7,52.61106287415495,49.8752876046989,1.0,0.16818181818181818,1.0,0.266,0.6322624743677375,1.1749999999999998,0.07993197278911564,-0.4861111111111111,-0.15625,9.18285117096875,14.716711713607108
s7,100.0,83.0,55.7,17.6,2.0,1721.0,20.0,4.47,31.0,28.0,0.0,1447.0,22.4,63.1,1.0,1.3349925335988055,4.767830477138591,0.031,15.67,1.1926541215913788,13.138763130329227,41.297608041814,77.6,77.6,53.13629328202584,50.373206031360496,1.0,0.12727272727272726,1.0,0.215125,0.5916222069621255,0.47500000000000053,0.03231292517006806,-0.625,-0.034722222222222224,8.070044373887239,12.24280254028407
s7,100.0,83.0,55.3,19.6,2.0,1233.0,31.0,3.54,31.0,21.0,10.2,1451.0,19.2,59.2,1.0,1.0572424091587855,5.034487662660884,0.023,15.693,1.1938120537537908,13.145285265511726,41.318108341552325,80.8,80.8,53.996393730131054,51.18858125616424,1.0,0.09545454545454546,1.0,0.154125,0.6193320061933201,0.7999999999999998,0.054421768707482984,-0.4861111111111111,0.034722222222222224,7.228592522716165,9.282101490270438
s7,100.0,83.0,55.3,71.8,2.0,1029.0,63.0,11.18,30.0,24.0,-0.8,1455.0,29.8,63.5,1.0,3.3389746142359384,13.912394225983077,0.027,15.72,1.1975684001948064,13.126598862697826,41.25937345673364,70.2,70.2,51.15456760817535,48.494530092550235,1.0,0.10909090909090909,1.0,0.128625,0.8481314603763583,2.6500000000000004,0.18027210884353745,0.20833333333333331,0.1736111111111111,14.780563543808228,17.658475383191753
s7,100.0,83.0,56.1,71.8,2.0,1265.0,57.0,13.16,30.0,29.0,0.8,1459.0,30.6,63.5,1.0,3.9303135888501743,13.552805478793706,0.032,15.752,1.2019052979480203,13.10585786325508,41.1941805875963,69.4,69.4,50.892020507064586,48.24563544069723,1.25,0.1318181818181818,59.0,0.158125,0.8336327703916636,0.20000000000000018,0.013605442176870762,0.3472222222222222,0.034722222222222224,16.182198351377547,19.163851306006187
s7,100.0,83.0,56.9,65.9,2.0,1515.0,20.0,14.38,30.0,29.0,-9.4,1463.0,31.0,67.5,1.0,4.294673967147835,14.809220576371846,0.032,15.784,1.2066442485324593,13.080906007878264,41.115752204875164,69.0,69.0,50.72448750385694,48.08681415365638,1.0,0.1318181818181818,62.5,0.189375,0.6960696069606961,0.09999999999999964,0.0068027210884353505,0.0,-0.08680555555555555,19.157011211424447,22.572286305867635
s7,100.0,84.0,57.3,18.0,2.0,1378.0,21.0,3.75,31.0,23.0,7.8,1467.0,20.8,62.0,1.0,1.1199601791936287,4.869392083450559,0.026,15.81,1.2079102904741565,13.088720350079887,41.140314154744125,79.2,79.2,53.43379284394314,50.65523561605809,1.0,0.10454545454545454,1.0,0.17225,0.606940229581739,2.55,0.17346938775510204,-0.41666666666666663,-0.10416666666666666,7.283306591047678,9.915802457487324
s7,100.0,83.0,56.9,19.2,2.0,1050.0,33.0,3.29,31.0,18.0,3.9,1471.0,18.4,59.6,1.0,0.9825783972125436,5.45876887340302,0.02,15.83,1.2090020442488372,13.093443534940677,41.1551600146744,81.6,81.6,54.0784493786981,51.2663700110058,1.0,0.08181818181818182,1.0,0.13125,0.6233766233766234,0.6000000000000005,0.04081632653061228,-0.3472222222222222,0.017361111111111105,6.762413148916853,8.124356618338698
s7,100.0,83.0,56.9,42.4,2.0,801.0,35.0,4.41,32.0,15.0,-1.6,1475.0,20.8,56.1,1.0,1.3170731707317074,8.78048780487805,0.017,15.847,1.2104947271756665,13.091341617798133,41.14855329306536,79.2,79.2,53.440311149577035,50.661414969799026,1.0,0.06818181818181818,1.0,0.100125,0.6809669731018044,0.6000000000000005,0.04081632653061228,-0.20833333333333331,0.034722222222222224,10.19735311071453,11.835424509859497
s7,100.0,84.0,56.9,39.2,2.0,789.0,18.0,4.33,32.0,12.0,-2.3,1479.0,20.4,56.9,1.0,1.29318068690891,10.776505724240916,0.013,15.86,1.2118956729198178,13.086935083932211,41.13470272687335,79.6,79.6,53.534838655226814,50.75102704515501,1.0,0.05454545454545454,1.0,0.098625,0.553059108192188,0.10000000000000053,0.00680272108843541,-0.20833333333333331,0.0,11.696015585985892,13.463343291893151
s7,100.0,84.0,56.5,40.8,2.0,1060.0,36.0,6.11,32.0,10.0,3.1,1483.0,21.6,67.5,1.0,1.8247884519661526,18.247884519661525,0.011,15.871,1.2139029402169805,13.074356667398071,41.09516639376034,78.4,78.4,53.187104214472846,50.421374795320254,1.0,0.045454545454545456,67.75,0.1325,0.34305317324185247,0.3000000000000007,0.020408163265306173,-0.1388888888888889,0.017361111111111105,21.203304726297745,25.3347564888529
s7,100.0,84.0,56.1,42.0,2.0,802.0,43.0,5.29,31.0,15.0,-1.6,1487.0,23.9,51.8,1.0,1.579890492782479,10.532603285216528,0.017,15.888,1.2156934827754673,13.06908379876084,41.07859277415275,76.1,76.1,52.56745208925587,49.83394458061456,1.25,0.06818181818181818,1.0,0.10025,0.6801178871004306,0.5749999999999993,0.039115646258503355,0.3472222222222222,0.12152777777777778,10.129022119238956,11.74876006149897
s7,100.0,84.0,56.5,45.9,2.0,1396.0,20.0,8.8,31.0,16.0,-2.3,1491.0,26.7,63.1,1.0,2.6281732205077155,16.426082628173223,0.018,15.906,1.2186501776485386,13.052145965868252,41.025353974051306,73.3,73.3,51.78693616090556,49.094015480538474,1.0,0.07272727272727272,148.5,0.1745,0.4167752018754884,0.7000000000000002,0.04761904761904763,0.06944444444444445,-0.06944444444444445,21.5799788196574,26.285621593847488
s7,100.0,84.0,55.3,30.6,2.0,837.0,46.0,5.11,31.0,7.0,-2.3,1495.0,23.1,67.8,0.0,1.5261324041811848,21.80189148830264,0.008,15.914,1.2203943289676027,13.040047484867051,40.987326168744765,76.9,76.9,52.70621796050483,49.96549462655857,1.0,0.031818181818181815,1.0,0.104625,0.3041164331486912,0.8999999999999995,0.06122448979591833,-0.625,-0.1736111111111111,17.7456283378378,20.204648981571705
s7,100.0,84.0,54.5,47.8,2.0,641.0,33.0,4.41,32.0,10.0,10.2,1499.0,21.6,44.3,0.0,1.3170731707317074,13.170731707317074,0.011,15.925,1.2218431094554076,13.033588254303773,40.96702359007674,78.4,78.4,53.085725414090255,50.32526769255756,1.0,0.045454545454545456,1.0,0.080125,0.5672954190894909,0.375,0.025510204081632654,0.20833333333333331,0.20833333333333331,12.995962185638227,14.994264074613103
